transaction_id,sale_date,sale_year,sale_month,sale_quarter,model,variant,segment,body_style,fuel_type,transmission,color,trim_line,optional_packages,options_cost_usd,msrp_usd,discount_percent,discount_amount_usd,final_sale_price_usd,financing_type,loan_term_months,region,country,sales_channel,customer_type,warranty_package,delivery_days,customer_satisfaction_score,is_repeat_customer,trade_in
BMW-2025-00097,25/07/2025,2025,7,Q3,i5,eDrive40,EV,Sedan,Petrol,Automatic,Tanzanite Blue,Sport Line,4,4150.51,82311.04,8.06,6634.27,75676.77,Lease,60,North America,Mexico,Dealership,Individual,2-Year Standard,43,2.5,FALSE,FALSE
BMW-2024-00098,02/11/2024,2024,11,Q4,X3,M,SUV,SUV,Petrol,Automatic,Carbon Black,M Sport,5,11412.84,60156.92,6.24,3753.79,56403.13,Lease,24,Asia Pacific,Thailand,Fleet/Corporate,Individual,3-Year Extended,79,3.3,TRUE,FALSE
BMW-2025-00099,15/08/2025,2025,8,Q3,X3,xDrive20i,SUV,SUV,Diesel,Manual,Frozen Pure Grey,M Sport,5,4934.11,65342.43,4.84,3162.57,62179.86,Cash,0,China,China,Online Direct,Individual,3-Year Extended,43,3.8,TRUE,FALSE
BMW-2025-00100,24/02/2025,2025,2,Q1,X1,xDrive23i,SUV,SUV,Diesel,Steptronic Sport,Melbourne Red,Sport Line,4,5527.82,49574.54,4.71,2334.96,47239.58,Lease,60,Middle East,UAE,Dealership,Individual,5-Year Premium,90,3.9,FALSE,TRUE
BMW-2025-00101,10/05/2025,2025,5,Q2,3 Series,330i,Sedan,Sedan,Electric (BEV),Automatic,Mineral Grey,xLine,5,6324.39,51868.63,9.4,4875.65,46992.98,Loan,60,North America,Canada,Dealership,Individual,5-Year Premium,89,4.9,FALSE,FALSE
BMW-2024-00102,19/12/2024,2024,12,Q4,i5,eDrive40,EV,Sedan,Petrol,Automatic,Black Sapphire,Sport Line,4,7933.96,73437.29,5.51,4046.39,69390.9,Lease,36,Europe,France,Online Direct,Individual,5-Year Premium,81,4.9,FALSE,TRUE
BMW-2025-00103,16/11/2025,2025,11,Q4,i7,eDrive60,EV,Sedan,Hybrid (PHEV),Automatic,Black Sapphire,Sport Line,1,1491.74,123780.94,2.88,3564.89,120216.05,Loan,24,China,China,Fleet/Corporate,Rental,3-Year Extended,63,2.5,FALSE,FALSE
BMW-2024-00104,21/10/2024,2024,10,Q4,5 Series,520i,Sedan,Sedan,Hybrid (PHEV),Manual,Dravit Grey,Luxury Line,1,2387.67,72343.28,2.18,1577.08,70766.2,Cash,0,Middle East,UAE,Fleet/Corporate,Individual,3-Year Extended,53,4.1,TRUE,FALSE
BMW-2024-00105,23/10/2024,2024,10,Q4,i4,eDrive35,EV,Sedan,Petrol,Automatic,Black Sapphire,xLine,4,6382.54,60964.11,2.07,1261.96,59702.15,Loan,72,Europe,Spain,Dealership,Government,3-Year Extended,17,4.5,TRUE,FALSE
BMW-2024-00106,20/09/2024,2024,9,Q3,X5,xDrive40i,SUV,SUV,Petrol,Automatic,Dravit Grey,M Sport,0,0,83290.38,2.48,2065.6,81224.78,Loan,60,China,China,Online Direct,Individual,3-Year Extended,20,2.9,FALSE,TRUE
BMW-2024-00107,24/09/2024,2024,9,Q3,5 Series,540i,Sedan,Sedan,Diesel,Automatic,Portimao Blue,M Sport,2,2143.04,72604.21,9.59,6962.74,65641.47,Lease,36,China,China,Dealership,Individual,5-Year Premium,42,4,TRUE,FALSE
BMW-2024-00108,29/10/2024,2024,10,Q4,5 Series,530i,Sedan,Sedan,Hybrid (PHEV),Automatic,Carbon Black,Luxury Line,5,11017.63,68685.14,9.67,6641.85,62043.29,Lease,72,North America,USA,Fleet/Corporate,Corporate,5-Year Premium,90,2.5,FALSE,TRUE
BMW-2025-00109,02/04/2025,2025,4,Q2,X1,xDrive25e,SUV,SUV,Diesel,Automatic,Black Sapphire,Standard,3,2992.82,43293.22,8.98,3887.73,39405.49,Loan,36,North America,Mexico,Dealership,Corporate,3-Year Extended,77,4.4,TRUE,FALSE
BMW-2024-00110,26/02/2024,2024,2,Q1,7 Series,M760e,Luxury,Sedan,Hybrid (PHEV),Automatic,Frozen Pure Grey,Sport Line,0,0,96587.85,5.55,5360.63,91227.22,Lease,24,Europe,Germany,Online Direct,Individual,2-Year Standard,72,4.3,FALSE,TRUE
BMW-2025-00111,28/04/2025,2025,4,Q2,1 Series,M135i,Compact,Hatchback,Electric (BEV),Automatic,Tanzanite Blue,Sport Line,5,11433.71,41328.15,6.39,2640.87,38687.28,Loan,60,North America,USA,Dealership,Individual,2-Year Standard,47,4.6,TRUE,FALSE
BMW-2025-00112,25/06/2025,2025,6,Q2,3 Series,330i,Sedan,Sedan,Hybrid (PHEV),Automatic,Portimao Blue,Sport Line,2,2240.83,50352.11,0.24,120.85,50231.26,Lease,36,Asia Pacific,Japan,Dealership,Individual,2-Year Standard,17,2.5,FALSE,TRUE
BMW-2024-00113,17/01/2024,2024,1,Q1,4 Series,420i,Coupe,Sedan,Hybrid (PHEV),Automatic,Carbon Black,M Sport,0,0,58922.2,3.86,2274.4,56647.8,Loan,60,North America,USA,Dealership,Individual,5-Year Premium,32,2.5,FALSE,FALSE
BMW-2025-00114,19/11/2025,2025,11,Q4,iX,xDrive40,EV,SUV,Petrol,Automatic,Frozen Pure Grey,Luxury Line,3,2639.11,94185.24,1.44,1356.27,92828.97,Loan,36,Europe,UK,Dealership,Individual,5-Year Premium,85,3,FALSE,FALSE
BMW-2025-00115,14/12/2025,2025,12,Q4,5 Series,530i,Sedan,Sedan,Hybrid (PHEV),Automatic,Frozen Pure Grey,Sport Line,3,5242.16,67773.31,5.98,4052.84,63720.47,Loan,60,Europe,UK,Fleet/Corporate,Individual,3-Year Extended,34,4.6,TRUE,FALSE
BMW-2025-00116,05/04/2025,2025,4,Q2,i4,eDrive35,EV,Sedan,Petrol,Automatic,Mineral Grey,Standard,4,8125.28,59200.2,3.41,2018.73,57181.47,Cash,0,Europe,Poland,Dealership,Corporate,2-Year Standard,64,3.8,FALSE,TRUE
BMW-2024-00117,16/01/2024,2024,1,Q1,3 Series,330i,Sedan,Sedan,Diesel,Automatic,Carbon Black,xLine,3,4777.88,47311.53,11.84,5601.69,41709.84,Lease,36,Latin America,Brazil,Dealership,Corporate,3-Year Extended,42,3.6,FALSE,FALSE
BMW-2025-00118,22/04/2025,2025,4,Q2,2 Series,M2,Compact,Hatchback,Petrol,Automatic,Mineral Grey,Sport Line,4,7138.17,45085.73,2.24,1009.92,44075.81,Lease,36,China,China,Dealership,Individual,2-Year Standard,22,4.1,FALSE,TRUE
BMW-2024-00119,08/09/2024,2024,9,Q3,X1,xDrive23i,SUV,SUV,Diesel,Automatic,Portimao Blue,M Sport,1,1037.93,49055.24,11.79,5783.61,43271.63,Loan,60,Middle East,Qatar,Dealership,Corporate,5-Year Premium,26,4.6,FALSE,FALSE
BMW-2025-00120,20/06/2025,2025,6,Q2,1 Series,118i,Compact,Hatchback,Hybrid (PHEV),Automatic,Alpine White,Sport Line,0,0,42573.88,2.05,872.76,41701.12,Loan,24,Middle East,UAE,Dealership,Individual,3-Year Extended,81,4.4,FALSE,TRUE
BMW-2025-00121,28/06/2025,2025,6,Q2,X3,xDrive20i,SUV,SUV,Petrol,Automatic,Portimao Blue,M Sport,0,0,62763.21,3.36,2108.84,60654.37,Loan,60,North America,Mexico,Online Direct,Corporate,2-Year Standard,33,3.8,FALSE,TRUE
BMW-2024-00122,28/12/2024,2024,12,Q4,4 Series,M440i,Coupe,Sedan,Electric (BEV),Automatic,Carbon Black,M Sport,0,0,58757.97,1.38,810.86,57947.11,Loan,24,North America,Canada,Dealership,Corporate,3-Year Extended,73,4,TRUE,TRUE
BMW-2024-00123,24/06/2024,2024,6,Q2,2 Series,M2,Compact,Hatchback,Electric (BEV),Manual,Dravit Grey,xLine,4,6433.4,42086.78,5.77,2428.41,39658.37,Loan,36,China,China,Dealership,Corporate,5-Year Premium,12,4.1,FALSE,FALSE
BMW-2025-00124,31/07/2025,2025,7,Q3,X5,xDrive50e,SUV,SUV,Diesel,Automatic,Alpine White,xLine,4,4835.21,85281.73,3.06,2609.62,82672.11,Loan,60,Middle East,Qatar,Fleet/Corporate,Individual,5-Year Premium,52,2.5,FALSE,TRUE
BMW-2024-00125,23/05/2024,2024,5,Q2,iX,M60,EV,SUV,Petrol,Automatic,Alpine White,Standard,2,1700.73,94578.49,8.18,7736.52,86841.97,Loan,72,China,China,Fleet/Corporate,Individual,3-Year Extended,60,3.7,TRUE,FALSE
BMW-2025-00126,19/01/2025,2025,1,Q1,7 Series,M760e,Luxury,Sedan,Hybrid (PHEV),Automatic,Portimao Blue,M Sport,5,7311.79,109354.01,9.97,10902.59,98451.42,Cash,0,North America,Mexico,Online Direct,Individual,2-Year Standard,14,4.1,FALSE,FALSE
BMW-2024-00127,03/10/2024,2024,10,Q4,2 Series,220i,Compact,Hatchback,Petrol,Automatic,Frozen Pure Grey,M Sport,3,2462.94,44876.81,2.17,973.83,43902.98,Lease,24,North America,Canada,Dealership,Corporate,5-Year Premium,13,4.4,FALSE,FALSE
BMW-2024-00128,05/09/2024,2024,9,Q3,X3,xDrive30i,SUV,SUV,Petrol,Automatic,Melbourne Red,Luxury Line,0,0,60210.08,2.42,1457.08,58753,Cash,0,China,China,Dealership,Individual,3-Year Extended,83,2.5,FALSE,TRUE
BMW-2024-00129,19/04/2024,2024,4,Q2,3 Series,320i,Sedan,Sedan,Hybrid (PHEV),Automatic,Dravit Grey,Sport Line,5,5707.24,52250.5,1.96,1024.11,51226.39,Lease,72,Middle East,Qatar,Dealership,Individual,3-Year Extended,53,4.5,FALSE,FALSE
BMW-2025-00130,17/05/2025,2025,5,Q2,Z4,sDrive20i,Roadster,Convertible,Electric (BEV),Automatic,Tanzanite Blue,Sport Line,0,0,63624.9,4.71,2996.73,60628.17,Subscription,0,Europe,France,Dealership,Corporate,3-Year Extended,29,4.9,FALSE,FALSE
BMW-2024-00131,11/03/2024,2024,3,Q1,iX,xDrive50,EV,SUV,Diesel,Automatic,Portimao Blue,Luxury Line,4,5925.47,98013.53,3.62,3548.09,94465.44,Loan,24,China,China,Dealership,Individual,5-Year Premium,56,3.4,TRUE,FALSE
BMW-2025-00132,19/12/2025,2025,12,Q4,i7,M70,EV,Sedan,Diesel,Automatic,Black Sapphire,M Sport,5,7396.75,127198.48,10.88,13839.19,113359.29,Loan,24,China,China,Dealership,Individual,2-Year Standard,58,2.5,TRUE,TRUE
BMW-2025-00133,06/06/2025,2025,6,Q2,X7,M60i,SUV,SUV,Petrol,Automatic,Carbon Black,Sport Line,0,0,107551.93,7.49,8055.64,99496.29,Loan,36,China,China,Dealership,Individual,2-Year Standard,13,2.5,FALSE,FALSE
BMW-2024-00134,22/12/2024,2024,12,Q4,4 Series,M440i,Coupe,Sedan,Petrol,Automatic,Verde Ermes,Sport Line,0,0,58001.13,1.67,968.62,57032.51,Lease,48,China,China,Dealership,Individual,2-Year Standard,89,4.2,FALSE,FALSE
BMW-2025-00135,12/06/2025,2025,6,Q2,3 Series,330i,Sedan,Sedan,Petrol,Automatic,Carbon Black,Luxury Line,1,1564.28,52014.05,9.46,4920.53,47093.52,Loan,60,Europe,Italy,Dealership,Corporate,5-Year Premium,3,4.6,TRUE,TRUE
BMW-2025-00136,21/12/2025,2025,12,Q4,iX,xDrive40,EV,SUV,Petrol,Automatic,Frozen Pure Grey,Luxury Line,4,5842.75,94759.75,9.15,8670.52,86089.23,Lease,60,Europe,Poland,Dealership,Individual,3-Year Extended,17,3.6,FALSE,FALSE
BMW-2024-00137,25/06/2024,2024,6,Q2,iX,M60,EV,SUV,Petrol,Automatic,Dravit Grey,Standard,3,4533.02,90231.99,10.16,9167.57,81064.42,Lease,36,Asia Pacific,Thailand,Dealership,Individual,3-Year Extended,52,4.6,TRUE,FALSE
BMW-2025-00138,11/12/2025,2025,12,Q4,i7,eDrive60,EV,Sedan,Petrol,Automatic,Portimao Blue,Standard,1,1131.72,112385.59,8.64,9710.11,102675.48,Cash,0,Europe,Italy,Dealership,Individual,5-Year Premium,74,3.8,FALSE,TRUE
BMW-2025-00139,18/05/2025,2025,5,Q2,5 Series,540i,Sedan,Sedan,Hybrid (PHEV),Automatic,Dravit Grey,Standard,4,8249.12,65671.44,4.15,2725.36,62946.08,Lease,72,Europe,Germany,Dealership,Corporate,5-Year Premium,73,2.5,TRUE,TRUE
BMW-2025-00140,10/07/2025,2025,7,Q3,iX,xDrive50,EV,SUV,Petrol,Automatic,Alpine White,M Sport,3,3740.36,95039.02,5.54,5265.16,89773.86,Lease,36,Europe,Poland,Dealership,Rental,3-Year Extended,14,2.5,FALSE,TRUE
BMW-2024-00141,30/08/2024,2024,8,Q3,3 Series,M3,Sedan,Sedan,Hybrid (PHEV),Automatic,Melbourne Red,M Sport,4,4344.97,55412.84,11.37,6300.44,49112.4,Loan,72,China,China,Dealership,Individual,3-Year Extended,40,2.5,FALSE,FALSE
BMW-2025-00142,10/06/2025,2025,6,Q2,Z4,M40i,Roadster,Convertible,Electric (BEV),Manual,Tanzanite Blue,xLine,5,6737.82,64400.18,6.07,3909.09,60491.09,Cash,0,Asia Pacific,Australia,Fleet/Corporate,Individual,3-Year Extended,89,3.9,FALSE,FALSE
BMW-2024-00143,02/10/2024,2024,10,Q4,X3,M40i,SUV,SUV,Hybrid (PHEV),Automatic,Black Sapphire,Sport Line,0,0,55380.61,11.07,6130.63,49249.98,Loan,60,Europe,Netherlands,Fleet/Corporate,Individual,5-Year Premium,14,2.5,FALSE,FALSE
BMW-2025-00144,15/12/2025,2025,12,Q4,5 Series,520i,Sedan,Sedan,Hybrid (PHEV),Automatic,Mineral Grey,xLine,4,8996.47,71130.38,6.92,4922.22,66208.16,Lease,48,China,China,Dealership,Individual,2-Year Standard,90,2.5,TRUE,FALSE
BMW-2025-00145,15/04/2025,2025,4,Q2,1 Series,120i,Compact,Hatchback,Diesel,Automatic,Tanzanite Blue,Luxury Line,0,0,40224.67,7.28,2928.36,37296.31,Loan,36,Europe,Germany,Fleet/Corporate,Corporate,5-Year Premium,50,4.7,FALSE,TRUE
BMW-2025-00146,09/02/2025,2025,2,Q1,X3,xDrive30i,SUV,SUV,Petrol,Automatic,Black Sapphire,Standard,0,0,53028.32,11.82,6267.95,46760.37,Lease,60,Europe,Germany,Dealership,Individual,3-Year Extended,19,4.2,TRUE,TRUE
BMW-2024-00147,14/04/2024,2024,4,Q2,2 Series,M240i,Compact,Hatchback,Hybrid (PHEV),Automatic,Tanzanite Blue,M Sport,0,0,45371.35,4.79,2173.29,43198.06,Subscription,0,Asia Pacific,Australia,Dealership,Individual,5-Year Premium,47,4.4,TRUE,FALSE
BMW-2025-00148,25/02/2025,2025,2,Q1,X3,M40i,SUV,SUV,Petrol,Automatic,Black Sapphire,Standard,2,3791.71,54624.92,6.45,3523.31,51101.61,Lease,60,Asia Pacific,Japan,Dealership,Individual,5-Year Premium,79,4.6,FALSE,TRUE
BMW-2025-00149,08/12/2025,2025,12,Q4,1 Series,128ti,Compact,Hatchback,Petrol,Automatic,Frozen Pure Grey,Luxury Line,3,5654.22,40803.81,5.43,2215.65,38588.16,Loan,36,North America,Mexico,Dealership,Individual,3-Year Extended,4,4.8,FALSE,TRUE
BMW-2025-00150,05/08/2025,2025,8,Q3,7 Series,745e,Luxury,Sedan,Petrol,Automatic,Alpine White,M Sport,4,8416.35,109846.05,10.98,12061.1,97784.95,Loan,60,China,China,Dealership,Individual,2-Year Standard,54,3.3,FALSE,FALSE
BMW-2024-00151,05/06/2024,2024,6,Q2,4 Series,430e,Coupe,Sedan,Petrol,Automatic,Melbourne Red,M Sport,1,898.44,60961.25,7.96,4852.52,56108.73,Loan,24,North America,USA,Dealership,Individual,2-Year Standard,58,2.9,FALSE,FALSE
BMW-2024-00152,12/11/2024,2024,11,Q4,X5,xDrive50e,SUV,SUV,Petrol,Steptronic Sport,Melbourne Red,M Sport,2,4091.98,81107.37,9,7299.66,73807.71,Lease,48,North America,Mexico,Dealership,Individual,3-Year Extended,6,4.4,FALSE,TRUE
BMW-2024-00153,06/03/2024,2024,3,Q1,4 Series,M4,Coupe,Sedan,Petrol,Manual,Carbon Black,Sport Line,4,7784.02,59157.8,6.78,4010.9,55146.9,Cash,0,China,China,Dealership,Corporate,2-Year Standard,68,4.3,TRUE,FALSE
BMW-2024-00154,07/09/2024,2024,9,Q3,1 Series,128ti,Compact,Hatchback,Hybrid (PHEV),Automatic,Melbourne Red,xLine,5,6719.45,38403.19,5.29,2031.53,36371.66,Loan,60,Europe,UK,Dealership,Individual,3-Year Extended,76,2.5,TRUE,FALSE
BMW-2024-00155,23/02/2024,2024,2,Q1,3 Series,M3,Sedan,Sedan,Hybrid (PHEV),Automatic,Black Sapphire,Individual,1,1295.71,55146.87,1.86,1025.73,54121.14,Lease,24,Africa,Nigeria,Dealership,Individual,2-Year Standard,82,2.5,FALSE,FALSE
BMW-2025-00156,20/05/2025,2025,5,Q2,Z4,sDrive20i,Roadster,Convertible,Petrol,Automatic,Melbourne Red,Standard,5,7198.34,63173.69,2.18,1377.19,61796.5,Lease,24,China,China,Fleet/Corporate,Individual,2-Year Standard,42,4.4,TRUE,FALSE
BMW-2025-00157,05/03/2025,2025,3,Q1,X1,xDrive20i,SUV,SUV,Electric (BEV),Manual,Portimao Blue,Standard,4,3849.92,40906.54,0.33,134.99,40771.55,Lease,48,Latin America,Brazil,Dealership,Corporate,2-Year Standard,53,4.2,FALSE,TRUE
BMW-2025-00158,09/11/2025,2025,11,Q4,Z4,sDrive20i,Roadster,Convertible,Petrol,Manual,Verde Ermes,xLine,1,1031.39,61403.76,1.25,767.55,60636.21,Lease,60,Europe,Poland,Dealership,Individual,2-Year Standard,16,2.5,TRUE,FALSE
BMW-2024-00159,17/11/2024,2024,11,Q4,5 Series,M5,Sedan,Sedan,Petrol,Manual,Mineral Grey,Sport Line,5,9923.46,64380.38,7.83,5040.98,59339.4,Cash,0,Europe,Poland,Online Direct,Individual,2-Year Standard,44,4.5,TRUE,TRUE
BMW-2024-00160,30/12/2024,2024,12,Q4,5 Series,520i,Sedan,Sedan,Petrol,Automatic,Melbourne Red,Standard,1,1006.47,66660.14,10.27,6846,59814.14,Loan,36,China,China,Dealership,Individual,2-Year Standard,31,3.6,TRUE,TRUE
BMW-2025-00161,03/12/2025,2025,12,Q4,X3,xDrive20i,SUV,SUV,Petrol,Manual,Black Sapphire,Standard,2,2016.59,58600.08,0.16,93.76,58506.32,Lease,36,China,China,Dealership,Corporate,2-Year Standard,9,2.5,FALSE,FALSE
BMW-2025-00162,08/02/2025,2025,2,Q1,X1,xDrive25e,SUV,SUV,Petrol,Automatic,Verde Ermes,Luxury Line,5,6508.39,48376.66,1.03,498.28,47878.38,Loan,24,China,China,Dealership,Individual,3-Year Extended,73,4.8,TRUE,TRUE
BMW-2024-00163,20/05/2024,2024,5,Q2,5 Series,M5,Sedan,Sedan,Hybrid (PHEV),Automatic,Alpine White,xLine,2,2920.5,66991.82,3.11,2083.45,64908.37,Lease,60,North America,Mexico,Dealership,Individual,5-Year Premium,43,4.9,TRUE,FALSE
BMW-2024-00164,14/10/2024,2024,10,Q4,1 Series,M135i,Compact,Hatchback,Electric (BEV),Automatic,Dravit Grey,xLine,5,4475.22,37684.81,4.91,1850.32,35834.49,Loan,48,Europe,Poland,Dealership,Corporate,5-Year Premium,31,2.5,FALSE,FALSE
BMW-2024-00165,29/12/2024,2024,12,Q4,i5,eDrive40,EV,Sedan,Diesel,Manual,Verde Ermes,M Sport,4,4166.3,79394.46,3.53,2802.62,76591.84,Cash,0,North America,Mexico,Online Direct,Government,5-Year Premium,66,2.5,FALSE,FALSE
BMW-2024-00166,02/04/2024,2024,4,Q2,1 Series,120i,Compact,Hatchback,Diesel,Automatic,Alpine White,Sport Line,2,1802.49,41047.17,11.38,4671.17,36376,Lease,36,North America,Canada,Fleet/Corporate,Corporate,2-Year Standard,21,3.9,FALSE,FALSE
BMW-2024-00167,15/03/2024,2024,3,Q1,5 Series,540i,Sedan,Sedan,Electric (BEV),Automatic,Portimao Blue,Luxury Line,4,7916.21,70831.38,5.1,3612.4,67218.98,Lease,60,China,China,Dealership,Individual,2-Year Standard,48,2.5,FALSE,FALSE
BMW-2025-00168,22/01/2025,2025,1,Q1,4 Series,430e,Coupe,Sedan,Electric (BEV),Automatic,Alpine White,xLine,4,5363.88,59022.09,0.27,159.36,58862.73,Subscription,0,North America,Mexico,Fleet/Corporate,Individual,2-Year Standard,81,2.5,FALSE,TRUE
BMW-2025-00169,23/05/2025,2025,5,Q2,3 Series,320i,Sedan,Sedan,Electric (BEV),Manual,Melbourne Red,M Sport,1,1978.4,54801.09,7.6,4164.88,50636.21,Loan,48,North America,Canada,Dealership,Individual,5-Year Premium,16,3.7,TRUE,TRUE
BMW-2025-00170,05/03/2025,2025,3,Q1,Z4,sDrive30i,Roadster,Convertible,Petrol,Automatic,Verde Ermes,M Sport,0,0,65264.81,6.31,4118.21,61146.6,Loan,36,Europe,Italy,Dealership,Individual,2-Year Standard,16,4.5,FALSE,FALSE
BMW-2024-00171,13/06/2024,2024,6,Q2,X5,xDrive40i,SUV,SUV,Petrol,Automatic,Carbon Black,M Sport,1,2456.48,77356.68,3.29,2545.03,74811.65,Loan,60,Europe,Spain,Dealership,Individual,5-Year Premium,73,3.4,FALSE,FALSE
BMW-2025-00172,07/11/2025,2025,11,Q4,4 Series,430i,Coupe,Sedan,Diesel,Automatic,Dravit Grey,M Sport,5,9101.83,62540.18,0.13,81.3,62458.88,Cash,0,North America,Canada,Dealership,Corporate,2-Year Standard,6,3.9,TRUE,TRUE
BMW-2024-00173,24/03/2024,2024,3,Q1,X1,xDrive20i,SUV,SUV,Diesel,Automatic,Carbon Black,Sport Line,1,1557.82,41327.3,6.23,2574.69,38752.61,Lease,36,Europe,Italy,Dealership,Individual,3-Year Extended,62,3.6,TRUE,TRUE
BMW-2024-00174,04/03/2024,2024,3,Q1,3 Series,320i,Sedan,Sedan,Hybrid (PHEV),Automatic,Frozen Pure Grey,Sport Line,4,7872.06,49609.4,7.24,3591.72,46017.68,Cash,0,North America,Canada,Dealership,Individual,2-Year Standard,76,2.5,FALSE,TRUE
BMW-2024-00175,05/02/2024,2024,2,Q1,X1,xDrive23i,SUV,SUV,Hybrid (PHEV),Automatic,Melbourne Red,Standard,1,872.55,40710.79,3.46,1408.59,39302.2,Subscription,0,Asia Pacific,Thailand,Fleet/Corporate,Corporate,3-Year Extended,90,4.5,TRUE,FALSE
BMW-2024-00176,31/05/2024,2024,5,Q2,i4,eDrive40,EV,Sedan,Diesel,Automatic,Black Sapphire,Standard,5,9295.99,58842.91,5.71,3359.93,55482.98,Loan,72,Europe,Netherlands,Dealership,Corporate,2-Year Standard,56,4.3,FALSE,TRUE
BMW-2025-00177,25/08/2025,2025,8,Q3,X3,xDrive20i,SUV,SUV,Electric (BEV),Manual,Portimao Blue,Individual,1,1268.2,72403.49,5.96,4315.25,68088.24,Lease,60,Middle East,UAE,Dealership,Individual,5-Year Premium,80,3.8,FALSE,TRUE
BMW-2024-00178,05/12/2024,2024,12,Q4,X5,xDrive40i,SUV,SUV,Hybrid (PHEV),Automatic,Verde Ermes,Standard,1,1028.46,77197.46,0.9,694.78,76502.68,Lease,60,China,China,Online Direct,Individual,3-Year Extended,59,2.5,TRUE,TRUE
BMW-2025-00179,23/10/2025,2025,10,Q4,2 Series,M2,Compact,Hatchback,Hybrid (PHEV),Manual,Carbon Black,M Sport,3,3091.81,46919.61,8.26,3875.56,43044.05,Lease,36,North America,Canada,Dealership,Individual,2-Year Standard,75,2.5,TRUE,FALSE
BMW-2024-00180,24/07/2024,2024,7,Q3,i4,eDrive35,EV,Sedan,Petrol,Manual,Verde Ermes,M Sport,3,5429.62,67776.64,5.22,3537.94,64238.7,Lease,24,North America,USA,Online Direct,Individual,5-Year Premium,63,4.6,FALSE,TRUE
BMW-2024-00181,21/09/2024,2024,9,Q3,X7,M60i,SUV,SUV,Hybrid (PHEV),Automatic,Tanzanite Blue,Standard,1,1257.44,100247.45,4.33,4340.71,95906.74,Cash,0,North America,USA,Dealership,Individual,5-Year Premium,5,3.9,TRUE,FALSE
BMW-2025-00182,24/10/2025,2025,10,Q4,3 Series,320i,Sedan,Sedan,Hybrid (PHEV),Automatic,Portimao Blue,M Sport,2,3902.47,55051.39,6.5,3578.34,51473.05,Loan,48,North America,Mexico,Dealership,Individual,5-Year Premium,53,2.5,TRUE,FALSE
BMW-2025-00183,09/11/2025,2025,11,Q4,Z4,sDrive30i,Roadster,Convertible,Diesel,Automatic,Dravit Grey,Luxury Line,2,3830.81,63956.66,9.68,6191,57765.66,Lease,48,Europe,Spain,Dealership,Corporate,3-Year Extended,86,2.5,TRUE,FALSE
BMW-2024-00184,03/09/2024,2024,9,Q3,i7,M70,EV,Sedan,Diesel,Steptronic Sport,Melbourne Red,M Sport,4,8014.87,113688.47,7.91,8992.76,104695.71,Lease,60,Europe,France,Dealership,Corporate,3-Year Extended,27,4.3,FALSE,TRUE
BMW-2025-00185,01/07/2025,2025,7,Q3,X3,M40i,SUV,SUV,Petrol,Automatic,Frozen Pure Grey,Luxury Line,2,4065.63,63530.44,2.17,1378.61,62151.83,Lease,48,Middle East,Qatar,Dealership,Individual,5-Year Premium,26,4.7,FALSE,FALSE
BMW-2024-00186,15/08/2024,2024,8,Q3,5 Series,530e,Sedan,Sedan,Petrol,Manual,Verde Ermes,Luxury Line,3,6936.07,66342.52,11.65,7728.9,58613.62,Lease,72,Europe,France,Dealership,Individual,3-Year Extended,90,3.9,FALSE,TRUE
BMW-2024-00187,03/06/2024,2024,6,Q2,3 Series,330i,Sedan,Sedan,Hybrid (PHEV),Automatic,Carbon Black,Standard,2,3757.3,45750.63,0.44,201.3,45549.33,Cash,0,Europe,Spain,Dealership,Rental,2-Year Standard,38,4.4,FALSE,TRUE
BMW-2024-00188,11/06/2024,2024,6,Q2,X1,xDrive20i,SUV,SUV,Electric (BEV),Automatic,Tanzanite Blue,Sport Line,0,0,44692.66,8.36,3736.31,40956.35,Cash,0,North America,Canada,Dealership,Individual,2-Year Standard,70,2.5,TRUE,TRUE
BMW-2024-00189,11/09/2024,2024,9,Q3,3 Series,330e,Sedan,Sedan,Petrol,Automatic,Tanzanite Blue,Sport Line,4,7255.32,48804.6,0.78,380.68,48423.92,Cash,0,Europe,Germany,Fleet/Corporate,Individual,2-Year Standard,90,3.2,FALSE,FALSE
BMW-2025-00190,02/01/2025,2025,1,Q1,X7,xDrive40i,SUV,SUV,Hybrid (PHEV),Automatic,Alpine White,Luxury Line,5,9529.59,112299.49,7.51,8433.69,103865.8,Loan,72,Middle East,Kuwait,Dealership,Individual,3-Year Extended,84,3.9,FALSE,FALSE
BMW-2025-00191,31/08/2025,2025,8,Q3,Z4,M40i,Roadster,Convertible,Petrol,Automatic,Alpine White,M Sport,5,9357.65,68748.43,11.27,7747.95,61000.48,Lease,60,North America,USA,Online Direct,Individual,2-Year Standard,87,4.6,FALSE,TRUE
BMW-2025-00192,12/09/2025,2025,9,Q3,X5,M,SUV,SUV,Petrol,Automatic,Frozen Pure Grey,M Sport,2,4427.1,83426.54,7.53,6282.02,77144.52,Cash,0,Asia Pacific,Japan,Dealership,Individual,5-Year Premium,48,2.5,FALSE,TRUE
BMW-2025-00193,15/07/2025,2025,7,Q3,X1,xDrive20i,SUV,SUV,Petrol,Automatic,Verde Ermes,Luxury Line,0,0,48267.9,5.06,2442.36,45825.54,Cash,0,China,China,Dealership,Individual,3-Year Extended,15,4.7,FALSE,FALSE
